"DDJHBH","GYSBM","YYBM","PSDBM","DDJHMXBH","YPBM","CGSL","CGDJ"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1908","133849","10.000","26.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1909","101127","9990.000","22.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1910","113801","10.000","32.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1911","107289","10.000","36.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1912","127623","9990.000","25.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1913","129451","9990.000","24.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1914","102597","10.000","37.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1915","111145","10.000","38.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1916","111155","10.000","35.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1917","129635","10.000","28.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1918","118763","10.000","38.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1919","111143","9990.000","39.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1920","117589","9990.000","26.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1921","111475","10.000","39.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1922","103497","9990.000","30.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1923","109571","9990.000","28.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1924","119817","9990.000","34.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1925","134641","9990.000","33.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1926","133903","10.000","28.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1927","135009","9990.000","38.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1928","105603","9990.000","32.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1929","107265","9990.000","29.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1930","130533","10.000","38.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1931","114191","10.000","31.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1932","127625","9990.000","29.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1933","126213","9990.000","26.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1934","102553","2010.000","38.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1935","102557","6990.000","28.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1936","121773","9990.000","36.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1937","127207","9990.000","25.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1938","100933","9990.000","27.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1939","121575","10.000","39.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1940","120079","9990.000","25.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1941","110357","9990.000","30.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1942","115339","10.000","28.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1943","131201","10.000","23.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1944","114747","9990.000","39.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1945","132795","9990.000","39.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1946","100433","10.000","20.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1947","106077","10.000","26.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1948","129391","9990.000","21.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1949","101257","9990.000","31.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1950","124499","10.000","33.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1951","115323","9990.000","29.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1952","114335","10.000","31.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1953","118957","9990.000","24.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1954","120501","10.000","25.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1955","108177","10.000","37.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1956","115353","10.000","27.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1957","128195","9990.000","33.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1958","127213","9990.000","33.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1959","114971","9990.000","39.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1960","129629","9990.000","33.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1961","109537","10.000","30.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1962","115515","10.000","22.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1963","135339","9990.000","28.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1964","134201","10.000","30.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1965","106225","10.000","38.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1966","124883","10.000","31.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1967","118265","9990.000","21.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1968","106193","10.000","28.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1969","107264","10000.000","24.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1970","106219","9990.000","25.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1971","112971","9990.000","33.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1972","112693","9990.000","29.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1973","132603","10.000","26.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1974","134423","10.000","38.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1975","108341","10.000","27.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1976","103491","9990.000","39.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1977","118969","10.000","28.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1978","118369","9990.000","31.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1979","113237","9990.000","25.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1980","111131","10.000","24.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1981","131173","9990.000","29.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1982","129379","10.000","24.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1983","100031","10.000","36.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1984","102583","9990.000","39.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1985","131217","10.000","25.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1986","108343","9990.000","37.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1987","136725","9990.000","33.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1988","133825","10.000","27.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1989","120783","9990.000","27.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1990","109451","9990.000","30.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1991","123129","10.000","25.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1992","134423","9990.000","38.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1993","132817","9990.000","35.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1994","119281","10.000","35.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1995","100989","10.000","34.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1996","105365","10.000","23.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1997","116357","10.000","20.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1998","133823","10.000","29.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-1999","106203","9990.000","36.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-2000","102609","10.000","22.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-2001","100977","9990.000","25.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-2002","130907","10.000","34.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-2003","114961","9990.000","20.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-2004","119041","10.000","25.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-2005","100985","9990.000","26.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-2006","116307","9990.000","22.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-2007","108555","10.000","27.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-2008","105371","9990.000","22.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-2009","132835","10.000","37.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-2010","118369","10.000","31.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-2011","108505","10.000","28.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-2012","104163","10.000","32.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-2013","120029","10.000","27.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-2014","129621","10.000","29.00"
"X2016101400000004","100001","455755610","45575561001","X2016101400000004-2015","101119","10.000","37.00"
